price,cost,sales,profit_margin,inventory,discount_percentage,delivery_days,category,material,color,location,season,store_type,brand,revenue
202.75258664426272,105.45969205387193,27,47.98601892122587,13,7.625331429169725,8,Sofa,Plastic,White,Rural,Fall,Online,BrandA,697.588706408058
416.67130118593053,217.129958052874,19,47.88938968561589,160,14.719424980221804,3,Desk,Metal,Black,Rural,Summer,Online,BrandB,9455.796176340893
86.0516808731038,66.84533313947881,42,22.31954976213382,149,28.982996181944465,9,Desk,Glass,Black,Urban,Summer,Online,BrandC,-10254.45894519569
452.66749522723745,309.2495759745703,29,31.68284022263889,175,24.96713824683685,7,Table,Wood,Blue,Urban,Fall,Retail,BrandC,574.48148735014
296.4165692691813,175.06618993655024,39,40.93913495855576,130,8.538307936805314,9,Bed,Plastic,Green,Urban,Spring,Retail,BrandC,26409.14750262799
417.78399648312217,311.49478556097006,41,25.441187746990696,84,10.901196254942931,1,Sofa,Wood,Red,Urban,Fall,Retail,BrandC,11939.331583447223
253.54322803323507,152.4157994308346,33,39.88567526999555,150,13.935367515122323,5,Sofa,Metal,Red,Suburban,Summer,Retail,BrandA,14545.2862670853
339.6099628384362,248.27278087010214,19,26.894729826223095,195,29.36788941050971,3,Table,Fabric,Green,Rural,Winter,Retail,BrandD,4234.30478567854
286.88119742125093,184.66069289405803,37,35.631650120692385,20,5.171714050071471,4,Bed,Wood,Brown,Urban,Summer,Online,BrandC,7257.781542191737
379.21528478989933,314.5290792565323,19,17.05791093552724,170,10.724493104756485,4,Table,Wood,Black,Suburban,Fall,Online,BrandB,9718.372400886667
86.7334919137653,71.83948348629214,33,17.172153569328813,25,21.88278281948145,7,Chair,Fabric,Red,Rural,Fall,Online,BrandA,2638.839508038436
77.15843779575371,53.31186329799909,47,30.905984075103945,40,28.9183120280683,8,Sofa,Wood,Blue,Rural,Spring,Online,BrandA,1682.3694782694783
161.19645530456592,103.21854640344674,16,35.96723562659938,121,4.67025638292713,5,Table,Wood,Black,Rural,Fall,Retail,BrandA,2238.722309473772
121.79510605093475,78.56075657415548,23,35.49760813763621,37,6.821398625830373,7,Table,Fabric,White,Urban,Fall,Retail,BrandB,4580.367981127652
442.3026049664908,363.6991559082027,7,17.771418973271278,87,6.770840231712906,3,Chair,Fabric,Green,Rural,Winter,Online,BrandD,-554.5522834517606
148.64629431111996,93.83621275028196,26,36.87282068809552,10,0.6279608847622054,3,Desk,Metal,Black,Urban,Winter,Retail,BrandB,1431.2316219454115
489.1393651186091,285.47335029012885,32,41.637625051726154,28,18.123468749428486,3,Sofa,Metal,White,Suburban,Winter,Online,BrandB,7928.012576998519
201.60310629699808,107.63092626418064,12,46.61246632498772,59,20.121092224376813,4,Table,Wood,Blue,Rural,Spring,Retail,BrandB,-4104.818094962775
131.95306205991466,90.60916556715556,8,31.332275164623667,194,18.0757767037576,6,Sofa,Plastic,Brown,Suburban,Spring,Online,BrandC,10115.22889405173
405.36432821411563,280.8578258626991,5,30.71471604320633,192,2.1396896823844305,5,Desk,Metal,Green,Urban,Summer,Online,BrandC,-2547.807759880274
346.41849897539424,289.731782780941,42,16.363651583883705,60,2.0769037723689507,8,Table,Metal,Brown,Urban,Spring,Online,BrandB,19240.371791485304
274.18807240391254,161.35844088983652,28,41.15045214215744,146,6.3115966348237205,5,Chair,Plastic,Red,Urban,Winter,Retail,BrandB,5413.5625686181775
299.91359792193407,195.66258442606704,5,34.76034905326401,173,8.708835470967438,5,Sofa,Plastic,Brown,Rural,Spring,Online,BrandC,4071.3540607149466
373.64080022251875,307.64174698514546,49,17.663770444252364,176,23.59630967730142,2,Chair,Fabric,Red,Rural,Fall,Online,BrandC,13978.707865492193
152.8046335990844,126.74371842516294,26,17.055055570041056,21,4.7817079724676335,5,Desk,Metal,White,Suburban,Spring,Retail,BrandD,-5173.449516080868
498.35026222553387,325.84354334031246,5,34.615556960849275,77,1.322766491925964,7,Desk,Glass,Black,Urban,Fall,Online,BrandB,2603.528864618341
488.65692296605243,334.0701144746517,22,31.635039068532766,112,11.819625231391655,2,Sofa,Glass,Blue,Suburban,Summer,Retail,BrandA,12508.413936301336
342.6465588561216,212.89122616770885,15,37.86856436602868,184,12.49176510425761,6,Desk,Wood,White,Urban,Fall,Retail,BrandD,-277.24999842951456
139.7941029181153,122.04332051927358,13,12.697804863227516,122,13.527220145668627,7,Bed,Metal,Blue,Urban,Winter,Retail,BrandA,13180.063770816536
356.1027090940811,194.95110110612066,28,45.25424937033679,141,24.807106320809055,5,Sofa,Glass,Brown,Suburban,Summer,Online,BrandD,11558.343818603586
82.48928404062913,72.05437057101129,33,12.650023079941203,43,2.9401624461282516,9,Bed,Metal,Blue,Urban,Summer,Retail,BrandB,6746.958067491959
63.79362599261273,49.34734125921796,43,22.645341926586273,143,21.118262472658863,4,Desk,Metal,Brown,Suburban,Summer,Retail,BrandA,6799.683872436944
165.95729983004617,118.26596156491705,23,28.737113892530758,96,10.138367131358724,1,Sofa,Glass,Blue,Rural,Winter,Retail,BrandC,-8240.159478129153
258.1803305326923,132.46293610963755,33,48.693637568620154,76,9.299404093064098,8,Bed,Metal,Green,Suburban,Fall,Online,BrandD,11251.967628224422
440.7226274337712,304.20371501980213,43,30.97615232711967,139,27.976293782579397,8,Desk,Plastic,White,Suburban,Summer,Retail,BrandA,25029.66021705198
377.2260813948386,250.13832863596008,18,33.69007579989071,54,7.454055732502262,7,Table,Wood,Green,Urban,Winter,Online,BrandD,10081.002774011471
384.21793453999146,216.88623084842487,30,43.5512475209951,50,19.27595506018099,8,Table,Fabric,Black,Suburban,Summer,Retail,BrandB,7990.7103596116995
241.47200050163391,184.13781629313215,26,23.74361585997372,101,8.253832721282762,2,Chair,Glass,Black,Rural,Summer,Retail,BrandA,183.48028956909093
205.67074664613332,182.73030621286875,16,11.153963705268561,166,15.214316479211554,3,Table,Fabric,Red,Rural,Winter,Online,BrandA,-3269.201670052775
216.9674433430712,157.274389276636,13,27.51244755741899,160,23.588786777888338,9,Bed,Wood,Red,Rural,Spring,Online,BrandA,-4504.437662306155
494.442303681226,388.58285446807247,39,21.409868942242174,160,26.451675705487816,1,Table,Plastic,Red,Rural,Summer,Online,BrandD,12180.351121216281
68.04913613561712,35.88776573389235,33,47.26198189735933,28,25.160917208851508,8,Sofa,Plastic,Black,Suburban,Spring,Retail,BrandC,-3660.0686320915092
440.16417325510184,293.6189057914428,26,33.2933201673202,68,17.465422084339195,8,Sofa,Plastic,Blue,Rural,Summer,Retail,BrandC,8685.609536562019
310.40393385757704,169.64921954189572,48,45.34566059342017,197,7.464489460146664,7,Sofa,Plastic,Brown,Suburban,Spring,Online,BrandC,14806.918963815862
247.3769386353157,184.3250924390548,1,25.488166578539577,158,19.837001497855972,5,Table,Glass,Blue,Suburban,Fall,Online,BrandB,-8400.909247625625
376.3659471868114,329.468064151083,49,12.460713671433819,79,21.29715137338824,4,Table,Glass,White,Urban,Spring,Online,BrandA,10688.876421166135
269.00102364111626,205.70806680366513,38,23.52889070113447,30,0.32075970340504245,6,Chair,Metal,Black,Suburban,Spring,Online,BrandC,7294.002084304398
443.04045713674725,235.13097162226043,2,46.92787806742314,111,13.176315327956237,1,Desk,Metal,Brown,Suburban,Spring,Online,BrandC,-2266.983077919199
455.31583880506633,292.25197564997023,49,35.813351800596685,45,25.297861284652928,5,Chair,Wood,Brown,Urban,Spring,Retail,BrandA,16755.97819449387
239.77441709305495,172.70120487449626,6,27.973464822365933,96,14.687627887291422,4,Bed,Metal,Brown,Rural,Fall,Retail,BrandB,1851.2547746122505
174.5725087557732,115.44185019307375,46,33.87168975466991,51,9.341263264899634,4,Sofa,Wood,Red,Rural,Winter,Online,BrandD,5158.744233576506
316.55764786701303,263.83737877928417,38,16.654239580993107,137,26.15393313073988,7,Table,Wood,Brown,Suburban,Spring,Online,BrandD,5520.786492376935
460.5635055275109,380.3648462760963,42,17.41315981160043,73,4.676420925894171,9,Desk,Wood,Brown,Urban,Winter,Retail,BrandD,18336.008300256104
144.79798505254996,107.83575208771204,24,25.526759195871147,40,6.193356972486011,8,Desk,Plastic,Black,Suburban,Summer,Online,BrandA,10471.406335632555
330.33496260356725,214.51396783755052,18,35.06168219469179,76,20.621171008084,8,Table,Fabric,Blue,Suburban,Winter,Online,BrandB,-2557.3912330760477
334.20209904163426,201.2346303501593,27,39.786545049470234,130,10.57307824579725,5,Chair,Fabric,Blue,Rural,Spring,Online,BrandA,13727.828690746985
379.90086008687643,206.03912786355002,41,45.76502727147482,186,21.39050507201337,6,Desk,Glass,Green,Urban,Winter,Online,BrandD,4075.8425673945576
109.20545830726691,70.10543482456805,8,35.80409266053784,113,4.731108637784756,2,Chair,Wood,Green,Suburban,Fall,Retail,BrandC,2641.4801863797375
372.1212341069399,247.5607238544329,28,33.47309931169122,51,7.568072688025378,3,Table,Plastic,White,Rural,Fall,Online,BrandC,14878.911176271075
459.06463429953845,353.6308787354276,10,22.967082995837057,161,4.699421350909006,5,Chair,Metal,Black,Suburban,Spring,Retail,BrandC,-2242.6092345633197
130.85739899160887,99.87873258714633,17,23.67360702809707,176,28.587309406905288,2,Sofa,Metal,Green,Rural,Winter,Retail,BrandD,3342.4312113715296
156.89449621574494,82.84708060772772,29,47.19567441434972,155,12.162118825527724,3,Table,Glass,Green,Urban,Summer,Retail,BrandB,-1234.6764159021723
487.1277923187378,320.5806152471271,6,34.189627382753685,86,10.116597297306779,4,Table,Glass,Black,Suburban,Fall,Retail,BrandD,8478.660839487122
131.4396287192704,75.27699308605904,14,42.72884531130553,108,0.42606468512294104,6,Desk,Wood,Blue,Urban,Spring,Online,BrandA,-6168.092802766652
434.4732920163106,244.48901893174576,22,43.72749178732778,140,4.602527382326622,5,Desk,Wood,White,Rural,Fall,Retail,BrandB,4656.1184493928495
271.5250354016157,225.61581589890324,6,16.907914010510165,68,12.634075687274985,4,Desk,Metal,White,Urban,Spring,Online,BrandC,2080.2213161062764
161.25398348142966,83.33059000630841,26,48.32339133134969,119,2.0550837771568222,2,Sofa,Metal,White,Urban,Winter,Online,BrandB,7663.8109916138765
441.8374555726301,295.0030059095994,39,33.232684963915155,66,15.322179885186507,5,Sofa,Metal,Green,Urban,Winter,Retail,BrandB,15054.979219551115
250.38736475119947,142.04011041915828,12,43.27185376933927,60,13.650463153933433,5,Bed,Metal,Blue,Suburban,Winter,Online,BrandD,5070.203199743036
281.6678092683606,239.90551082363262,35,14.82679137286104,187,23.015044210330558,7,Table,Fabric,White,Rural,Winter,Online,BrandB,4843.381141474444
211.65501622989456,152.98767566612182,14,27.718379468998595,70,19.7940810420095,1,Desk,Wood,Black,Urban,Winter,Retail,BrandD,-3078.8949194540755
316.82788314571735,187.73707646253297,22,40.744774544926074,151,13.378419159617215,4,Table,Wood,White,Suburban,Spring,Retail,BrandA,13360.772478558803
123.58574266326025,86.63001109912763,23,29.90290851334494,190,6.7398210031521435,5,Chair,Metal,Red,Rural,Fall,Retail,BrandB,5144.718818363215
225.9866914932923,179.11581866735793,48,20.740545611875376,188,21.80590698053419,8,Sofa,Plastic,Blue,Rural,Summer,Online,BrandB,6043.320722513665
486.2355450508794,429.4661854414414,7,11.675279643222652,150,21.235863103626127,8,Bed,Metal,Red,Rural,Fall,Online,BrandB,-5587.907063015146
166.1600447155074,97.73174952686321,40,41.18215983018324,29,4.598884815461623,1,Chair,Glass,Blue,Urban,Winter,Retail,BrandC,12456.607014582598
345.5314990435815,295.24723598137086,25,14.552729114826182,187,27.442554942762083,5,Table,Plastic,Brown,Urban,Fall,Retail,BrandD,12589.492516865594
196.3355289011127,171.54260141438024,13,12.627835433300397,145,1.9321534804512952,1,Sofa,Glass,Black,Urban,Fall,Online,BrandD,1415.7240617173093
398.06290655897027,344.9486635142005,21,13.343178218717359,95,1.651131266781486,1,Desk,Plastic,Brown,Rural,Spring,Online,BrandC,4918.233717556439
108.89314732325742,82.12348133085943,41,24.58342572552361,55,5.62051252987281,2,Chair,Glass,Green,Rural,Summer,Retail,BrandD,2917.2027240550356
486.41947028534514,365.7525467846326,10,24.807173822611677,52,27.283823941463137,2,Sofa,Metal,Green,Urban,Summer,Online,BrandA,2483.1187610640854
254.20529362263767,168.10195777142417,9,33.871574672647085,6,15.599943721107653,9,Table,Metal,Brown,Urban,Winter,Online,BrandC,5778.62927040636
156.22270850590877,125.12800827199747,15,19.904084707848483,96,23.638227620187003,4,Table,Plastic,Blue,Rural,Spring,Retail,BrandD,-3899.881739380213
83.0735362985057,59.191357316714885,2,28.748239265962727,196,6.835295642295018,3,Chair,Glass,White,Rural,Spring,Retail,BrandA,-2763.2323865336016
126.39105728939333,97.44437427294926,25,22.90247715086822,112,14.706659239612225,1,Chair,Fabric,Red,Suburban,Spring,Online,BrandD,1776.7368588363897
283.89827685020794,190.604522667314,13,32.86168384604819,124,10.748683908716467,2,Chair,Plastic,Black,Suburban,Spring,Online,BrandC,4585.9313848430575
201.65142939407883,159.8286377254448,34,20.740141438274424,199,24.83485821198578,6,Bed,Plastic,White,Urban,Spring,Online,BrandD,9485.329433311748
422.9975146471743,350.99851846123045,34,17.021139295818035,179,0.6781331807767987,9,Desk,Wood,Green,Rural,Summer,Online,BrandA,15839.289796947687
243.89938564781266,136.23597803270323,35,44.142549735887364,131,7.3152818989831605,5,Sofa,Plastic,White,Rural,Summer,Retail,BrandA,16672.53326224944
161.92142266443346,134.90837714232111,38,16.68281137703087,161,4.577226729071363,4,Table,Fabric,Brown,Suburban,Fall,Online,BrandA,913.6437279471438
327.71524397181355,234.68298587902086,3,28.388138728387712,196,25.775671161647082,5,Table,Metal,Brown,Rural,Summer,Retail,BrandD,8037.911762087536
368.0497475984506,308.3765036574944,42,16.213363636391037,160,14.026315490812971,9,Desk,Glass,Red,Urban,Spring,Online,BrandC,8520.514649999106
125.16885855542743,84.1786461879989,6,32.74793174635942,120,12.126601316796485,7,Chair,Wood,Green,Suburban,Fall,Retail,BrandD,-1316.576297162842
125.42864732974294,81.7313378107928,48,34.83838058467859,196,13.484482863032396,8,Chair,Glass,Blue,Rural,Summer,Online,BrandB,7144.846997602115
66.50214212009433,57.59247061299835,49,13.397570699311103,37,29.157736521070056,4,Table,Metal,Black,Rural,Fall,Online,BrandC,8197.819928462979
381.38090677953824,229.00691859487378,19,39.95322929806396,121,25.508021830077723,8,Desk,Plastic,Brown,Urban,Summer,Retail,BrandB,3429.59306256853
348.7120374298123,292.11081870446236,3,16.231506988554266,25,21.191063155509227,6,Table,Fabric,Black,Rural,Winter,Online,BrandD,2787.0233384417215
263.58389408741624,182.82395797188786,18,30.639177099623833,128,8.714368776697638,5,Chair,Wood,Green,Suburban,Summer,Retail,BrandC,2752.9370723385573
429.8767020361387,303.33741236836727,39,29.436182297949603,3,4.955189985553433,7,Sofa,Fabric,Blue,Suburban,Fall,Retail,BrandB,4456.619074359618
412.5515688275239,257.1794137985687,9,37.66126874042064,38,27.643008870733603,6,Chair,Fabric,Brown,Rural,Winter,Retail,BrandD,2494.4100318080027
313.40946397853844,228.54347156250432,12,27.078311975239377,53,12.692265683894487,3,Sofa,Fabric,Red,Rural,Spring,Online,BrandC,-2924.0784462611373
440.72207623096637,277.69213957004644,5,36.99155214895155,160,8.362673984058874,5,Bed,Fabric,Black,Rural,Fall,Online,BrandA,8376.774953520617
142.62854451654573,73.55464801719454,3,48.429223430333906,32,14.127624792529064,9,Desk,Metal,Green,Rural,Spring,Online,BrandA,6759.467026320693
100.36382872897755,61.10144294100946,11,39.12005578622576,199,27.535422684610566,7,Bed,Fabric,Black,Suburban,Spring,Retail,BrandA,-3379.9779752818695
171.38732518264533,86.13097746599449,30,49.744838263736376,19,11.612019401738795,4,Chair,Fabric,Blue,Urban,Fall,Online,BrandB,-403.90232567879775
75.68908524019169,67.46485416917425,4,10.865808517725737,15,16.879229917442984,7,Desk,Metal,Red,Suburban,Spring,Online,BrandB,-2893.2486439437125
289.0262876004644,256.16367612611555,5,11.3701116072101,148,24.088989033257004,5,Chair,Glass,Blue,Rural,Fall,Retail,BrandD,3758.98749618702
471.4725615327327,310.25823288736495,1,34.193788101107806,172,12.813975931451736,2,Desk,Metal,Brown,Rural,Fall,Retail,BrandA,3092.864194151303
67.70459330082934,53.57791763651201,27,20.865165826414156,126,7.0062540577910495,6,Desk,Plastic,White,Suburban,Summer,Retail,BrandB,18740.201541335202
104.94946130451206,66.9915961498517,28,36.167756063583,86,29.835772451491003,7,Chair,Metal,Blue,Suburban,Winter,Retail,BrandA,518.4375480351073
253.4895627275459,194.7908257394419,29,23.156273716560943,81,28.69712572356479,8,Chair,Glass,Blue,Rural,Spring,Online,BrandD,5698.463304233294
470.2437578875572,386.6212590067699,18,17.78279827816083,61,25.30437507376542,6,Desk,Plastic,Black,Suburban,Spring,Retail,BrandC,15981.192268701772
192.27024723953772,168.94834651679022,12,12.12975021231037,30,20.651216381577676,8,Desk,Plastic,Blue,Rural,Winter,Retail,BrandB,3262.4751679030724
278.25566390977656,183.67236496344555,13,33.991508966013114,41,8.845968842090908,7,Chair,Wood,Green,Suburban,Winter,Online,BrandB,-2143.042054045296
68.70778657267644,55.88136154063905,41,18.66808068175809,11,27.40238814492096,2,Chair,Fabric,Brown,Rural,Winter,Online,BrandC,3754.9186002365504
116.75444043293999,70.7965511959707,2,39.362861974715244,64,8.266700103636863,6,Table,Plastic,Black,Suburban,Winter,Retail,BrandB,3738.281966428503
493.9835553314811,442.6749266207817,37,10.386707848254062,72,24.024284840304976,9,Table,Plastic,Black,Rural,Winter,Online,BrandD,12177.902879612298
484.3034133962205,247.14382855548075,45,48.96921604942596,130,27.54774503823919,6,Table,Glass,White,Urban,Summer,Online,BrandB,19766.39176038385
52.22299142048433,38.718727583811436,16,25.858847739955166,114,18.090115212897345,4,Bed,Plastic,Brown,Urban,Fall,Retail,BrandB,4215.862954179458
478.3153034404575,365.3383732139693,48,23.61976073394691,136,24.091686536735367,7,Desk,Glass,Green,Suburban,Winter,Online,BrandC,15135.666490053598
337.60397201697515,261.7167512072309,24,22.478177717034836,105,23.7508529760524,3,Sofa,Fabric,Brown,Urban,Summer,Retail,BrandD,13936.5985405547
440.56323253400996,241.49695261431052,35,45.18449684843644,178,5.794732533629396,5,Bed,Wood,Blue,Rural,Winter,Online,BrandA,10608.285478042242
254.63293503523659,222.9087048711176,22,12.458808661074782,15,20.03773420788254,1,Desk,Wood,White,Suburban,Winter,Online,BrandA,6665.984706380808
282.01821286066263,161.44790025350696,36,42.75266883799668,77,2.8040381071333065,3,Sofa,Fabric,Green,Suburban,Spring,Online,BrandC,6857.40174816473
269.9809611156141,202.2431054956918,11,25.089863870406358,124,15.23550429412444,8,Table,Fabric,White,Rural,Spring,Online,BrandD,-5947.210560116897
350.08891589574694,206.22702880232004,46,41.0929568350766,130,4.8670664442173255,9,Sofa,Metal,Brown,Rural,Spring,Retail,BrandC,17112.15325468631
112.8430646403408,70.28842912197247,29,37.71134331914916,151,12.49048496389295,9,Chair,Plastic,Red,Rural,Spring,Retail,BrandC,12510.34407155214
63.48811544270508,45.621506914107506,35,28.141658330875035,140,24.98946224095313,2,Chair,Plastic,Brown,Suburban,Fall,Online,BrandA,1397.5918229232734
188.56847371603592,125.75204733125697,48,33.31226325741694,129,29.61503518890613,4,Desk,Plastic,Blue,Rural,Fall,Online,BrandD,-1096.3803136504275
367.106343231491,207.0811054023668,15,43.59097596093975,198,9.538794949788532,5,Bed,Glass,White,Urban,Spring,Online,BrandD,6091.6226211785
140.83405345532677,80.04649330206297,31,43.16254390316608,111,15.958670963495297,3,Table,Metal,Red,Suburban,Spring,Retail,BrandC,-424.29125775183775
353.04459499621277,235.5718004527915,42,33.27420847348801,126,15.338940731114656,1,Desk,Plastic,Blue,Rural,Winter,Online,BrandA,17822.395126928604
486.4604207482717,390.5854888690976,41,19.708680868979968,20,28.63204529493198,6,Table,Glass,White,Suburban,Winter,Retail,BrandD,13091.078879931662
92.25532210523826,79.26446814624283,43,14.08141412608846,146,14.357511972983206,2,Chair,Glass,White,Urban,Spring,Online,BrandC,-5465.392323171562
352.6709532013068,188.20322973649908,16,46.63489350962468,88,20.973186161990935,9,Bed,Wood,Brown,Urban,Spring,Retail,BrandB,7001.893807000337
249.687598687057,164.10506762873078,10,34.27584369762396,46,27.653676993255782,1,Bed,Glass,White,Rural,Spring,Retail,BrandA,2850.7861787909187
440.66401446987743,238.0018522521062,49,45.99017745108493,149,11.201356786105203,9,Chair,Fabric,White,Suburban,Winter,Online,BrandD,17674.487994992356
129.71740525132367,65.7196360393992,32,49.33630077469609,160,27.063667147361627,7,Sofa,Glass,Black,Rural,Spring,Retail,BrandD,-2166.457440808137
361.68167850177406,276.57344878474663,2,23.531252694241733,159,27.523686656730405,2,Bed,Fabric,White,Suburban,Spring,Online,BrandD,9469.954077038185
427.1518803416496,316.51090494954695,24,25.902022321336492,191,27.91987511901392,6,Sofa,Fabric,Brown,Rural,Fall,Retail,BrandA,5129.855951225778
475.07639876331046,268.51681278996017,23,43.47923544740455,84,8.113385564142792,8,Table,Wood,Black,Rural,Fall,Retail,BrandC,14525.718089552149
357.4616127303406,212.162451322969,2,40.64748667627743,166,12.010667828098754,2,Bed,Wood,Black,Suburban,Winter,Online,BrandB,-1687.253294370404
273.7286438037923,139.46011840299553,38,49.05168985421926,127,26.11187724677106,5,Chair,Glass,Red,Suburban,Fall,Retail,BrandD,11089.733386954573
328.0312580905462,273.57114197452165,31,16.602111772223843,71,10.774854728412564,6,Sofa,Wood,Blue,Urban,Winter,Online,BrandA,9340.538192395861
441.0072430154232,392.4418665302841,40,11.01237615805795,41,18.007590988005152,3,Table,Wood,Black,Urban,Summer,Retail,BrandD,14603.772458413623
306.77438598747335,170.00939948427222,26,44.58161852821236,8,3.5416352178015584,2,Table,Plastic,Green,Suburban,Spring,Online,BrandC,3561.279873945312
63.67417686357659,37.73268591211861,29,40.740991449388076,24,1.688249643337223,6,Bed,Glass,Black,Urban,Winter,Retail,BrandB,4456.098777328661
468.92691297814,397.3516953951708,3,15.263619042122636,1,12.359819684765178,3,Bed,Glass,Green,Urban,Fall,Retail,BrandD,8258.523116618479
360.2870379642025,313.66067800078093,14,12.941448081752608,18,17.367495977781523,2,Desk,Glass,Red,Suburban,Summer,Online,BrandA,-1003.8980948924391
354.4310235997609,236.70709692736307,25,33.21490468772759,19,11.780973400768241,1,Desk,Wood,Green,Suburban,Fall,Retail,BrandC,3655.4728414170295
147.0538185789727,76.50460043071655,48,47.97510110923704,69,17.33207310482526,8,Bed,Wood,Red,Suburban,Winter,Online,BrandB,20558.082595759864
346.49846160469576,178.70891471208787,1,48.42432665228722,16,15.452531285153551,1,Desk,Fabric,Red,Rural,Summer,Online,BrandA,-4715.0535250113035
227.2389825443713,165.7890047109857,3,27.042005357239585,123,20.571216878582277,5,Chair,Metal,Red,Suburban,Fall,Retail,BrandD,-2231.4056132518554
343.05483966867143,225.4412472695176,26,34.28419564427285,88,19.485972931961694,6,Chair,Metal,Green,Suburban,Summer,Online,BrandA,14099.890864342458
97.96686363859583,50.10622720546384,18,48.85390289689383,195,12.727371096197402,3,Desk,Metal,Green,Suburban,Spring,Online,BrandB,8608.098587905053
346.0303870713662,253.74441396456885,9,26.669904307497728,93,12.749857212595897,7,Bed,Plastic,Red,Urban,Spring,Online,BrandC,-9423.207324037036
499.73617659679996,252.12740286673738,38,49.54789853643911,83,4.22335020036696,2,Chair,Wood,Red,Suburban,Summer,Online,BrandC,22015.09114543889
71.69541748725021,58.42809324653144,23,18.505121674029077,130,15.397157162893775,7,Table,Fabric,Blue,Urban,Fall,Online,BrandD,420.07248719285144
489.72838289959276,304.8917317417483,21,37.742687091865136,86,17.615373844070902,2,Bed,Fabric,Red,Rural,Fall,Online,BrandD,7725.904240904985
233.10858232529176,120.30808556613763,1,48.38967987963073,50,14.294681920614787,5,Sofa,Metal,White,Suburban,Fall,Retail,BrandD,6025.404368989962
441.8390526517666,324.902321503787,21,26.465911160673876,81,9.77122005260997,7,Sofa,Plastic,Blue,Suburban,Spring,Online,BrandD,6631.106078452802
402.07346782622307,264.9960745577272,27,34.09262342267782,153,21.649456327552077,3,Bed,Plastic,Blue,Urban,Winter,Online,BrandB,5945.970375456856
305.1573174440005,271.4435874683709,42,11.047983465714024,183,2.239849339356722,4,Desk,Metal,Blue,Rural,Winter,Retail,BrandD,10921.870848258415
382.30214416309695,274.3703982918904,6,28.232053499851915,191,27.43321109262142,1,Chair,Metal,White,Suburban,Summer,Online,BrandA,-80.96694153885528
445.3320025856066,271.69512756529656,44,38.990432758519674,7,0.6193031863737986,3,Chair,Wood,Blue,Rural,Fall,Online,BrandB,21210.04314764507
231.86314474296483,181.72866283424722,36,21.622445414640996,164,28.870504003148337,9,Bed,Plastic,Blue,Rural,Summer,Online,BrandB,12553.880737012438
197.16492270345742,119.99394123010494,28,39.140319898291544,120,13.870668028039873,5,Table,Fabric,Green,Suburban,Winter,Retail,BrandD,6892.630268157329
350.4170235036131,301.95340883106627,45,13.830268343697389,154,12.380098320106235,8,Desk,Metal,Brown,Rural,Winter,Retail,BrandB,13752.255406023163
413.53067387356634,268.7489485284416,17,35.01112117970494,172,7.693320523895643,2,Table,Wood,Green,Rural,Fall,Online,BrandA,9221.123193899703
393.0283106494771,282.9597202476137,40,28.00525748895179,3,0.30213404496849505,3,Bed,Fabric,Red,Suburban,Summer,Online,BrandB,19574.61418866334
409.0161419863855,212.78215731897794,3,47.97707584703085,85,8.243707932653994,7,Bed,Plastic,Red,Urban,Fall,Retail,BrandB,4015.9459133071387
246.01249166581985,164.93870483305074,12,32.95515048191076,127,3.2819977638100184,4,Table,Metal,Black,Suburban,Winter,Online,BrandA,-481.26428309667153
418.0253972787597,348.19233837823674,39,16.705458413560194,109,19.794625280801842,9,Sofa,Metal,Brown,Rural,Winter,Retail,BrandA,15198.897158274975
104.09407491677379,85.5923442992273,12,17.774047785466323,98,9.572249169621788,7,Bed,Wood,White,Suburban,Fall,Online,BrandB,-9468.20000985778
295.0200940823823,173.98143997614784,2,41.02725764585895,36,23.015379852109845,1,Desk,Wood,Green,Urban,Summer,Online,BrandC,8123.847420031959
52.591397224154704,31.0516243031111,46,40.956837159577496,70,6.207485620383508,4,Table,Plastic,Red,Rural,Spring,Retail,BrandB,9924.438648065801
196.06362345512164,162.1293481202195,22,17.307787511470526,32,27.007045722963284,6,Sofa,Metal,White,Rural,Fall,Online,BrandA,7595.483031717147
214.90769069212905,187.4337557069425,23,12.784063193226983,30,15.689445453174978,6,Table,Wood,Blue,Urban,Winter,Retail,BrandA,10397.039204636938
228.27771122416493,122.84636475145409,30,46.185563149079854,182,3.435185894069442,6,Sofa,Metal,White,Urban,Spring,Retail,BrandA,6242.268360236208
362.960243010438,246.8214787592549,5,31.997654422950994,124,12.025357069604368,5,Sofa,Plastic,Green,Rural,Fall,Online,BrandC,-2155.8679863441657
224.8511455716556,142.77636526709338,9,36.501828841430836,11,6.202815722092849,3,Desk,Metal,Brown,Urban,Spring,Online,BrandA,-4371.3774053549405
251.9121301801388,213.6908585050848,21,15.172461781702417,10,5.990562785045376,2,Bed,Fabric,Black,Suburban,Fall,Retail,BrandD,10013.932690077443
156.89485889344735,83.68928132784718,11,46.65900341279925,87,15.191092129566268,3,Sofa,Metal,Green,Urban,Winter,Retail,BrandD,-2289.4056403845834
217.96330623320304,127.38873650522198,5,41.5549622976785,71,20.15676046909118,9,Bed,Glass,Brown,Suburban,Fall,Online,BrandC,-998.6659264125186
152.27133226841818,121.96740863584803,35,19.90126649654022,31,27.348546165102846,3,Desk,Glass,Red,Rural,Spring,Online,BrandA,4992.647291032215
82.93816569579964,43.17076994629157,27,47.94824604075138,56,15.064860322909603,3,Bed,Plastic,Red,Rural,Summer,Online,BrandA,1714.6290186671383
